Id,Label,url,Main Topic,Total Views,Total Videos,Subscribers
UCPZk380Uf1MdwtnsAfPeBxQ,Keith Whitley,https://www.youtube.com/channel/UCPZk380Uf1MdwtnsAfPeBxQ,Music,367408133,0,299000
UCo80hok0dbQapOH6dJl9Hqw,Ella Langley,https://www.youtube.com/channel/UCo80hok0dbQapOH6dJl9Hqw,Country music,653780907,48,714000
UCJQplYDHQjYbmADXC-_y27Q,mirandalambertVEVO,https://www.youtube.com/channel/UCJQplYDHQjYbmADXC-_y27Q,Country music,1120530375,186,723000
UC9OAeZY8zp976DwRvHGjuSA,DDGVEVO,https://www.youtube.com/channel/UC9OAeZY8zp976DwRvHGjuSA,Pop music,229751098,180,38500
UChFKaaRTIHlJYzhNauQuiqg,BlakeMusicVEVO,https://www.youtube.com/channel/UChFKaaRTIHlJYzhNauQuiqg,Music,23311,3,24
UCpK9I4YjXOSv_u5bPL_ZJ9w,EllaLangleyVEVO,https://www.youtube.com/channel/UCpK9I4YjXOSv_u5bPL_ZJ9w,Pop music,352060578,60,6870
UCoIge-4yQ9KHO-dhSTSIx4A,Flashfire Pixel,https://www.youtube.com/channel/UCoIge-4yQ9KHO-dhSTSIx4A,Action game,405415,76,1410
UCzQ8bo_uPXDVysSS5CQVtXA,Fuzzy1220,https://www.youtube.com/channel/UCzQ8bo_uPXDVysSS5CQVtXA,Action game,188043,41,1390
UCN6k6MSZIXPTsp5f7dST0rQ,Anthony Phan,https://www.youtube.com/channel/UCN6k6MSZIXPTsp5f7dST0rQ,Entertainment,91836,31,633
UCdN4zKOIG6TbD4QC26OsiGA,whisperjas,https://www.youtube.com/channel/UCdN4zKOIG6TbD4QC26OsiGA,Video game culture,12147241,212,13100
UC4_Ml7IdVOKoQhi59nii_pw,Taeverse,https://www.youtube.com/channel/UC4_Ml7IdVOKoQhi59nii_pw,,0,0,4
UCPEjInJRaA7KfATaJGzI-1A,j,https://www.youtube.com/channel/UCPEjInJRaA7KfATaJGzI-1A,Entertainment,54451,41,410
UCNq3G4qWGupJB_McJYct1Hg,FabriML,https://www.youtube.com/channel/UCNq3G4qWGupJB_McJYct1Hg,Society,542286775,338,2250000
UCR_Te2bbmsrqvYlAmkgA2sA,Lucas Castel :D,https://www.youtube.com/channel/UCR_Te2bbmsrqvYlAmkgA2sA,Video game culture,1010362304,1682,6160000
UC6_cdWd42XwHkBycmn6PdGg,Animación Limitada,https://www.youtube.com/channel/UC6_cdWd42XwHkBycmn6PdGg,Film,6961663,36,58500
UCuX76tzdRUOcfjbnbAp6IwQ,Nella En yutu,https://www.youtube.com/channel/UCuX76tzdRUOcfjbnbAp6IwQ,Entertainment,25355,18,457
UCADdQftMymJVkv4P1YB6t2w,Directo Natura 5 - Rapaces,https://www.youtube.com/channel/UCADdQftMymJVkv4P1YB6t2w,Lifestyle (sociology),2682,0,50
UCKqAJfYEVCPLbdgOm8QqSQg,DIRECTO NATURA,https://www.youtube.com/channel/UCKqAJfYEVCPLbdgOm8QqSQg,Lifestyle (sociology),3107648,624,41100
UC9poRemonIzSknOdXBSDQGg,YouTube Creadores,https://www.youtube.com/channel/UC9poRemonIzSknOdXBSDQGg,Technology,5784732,144,410000
UCPuec1MiqpW-gXqoOmUluaQ,MCeRVEVO,https://www.youtube.com/channel/UCPuec1MiqpW-gXqoOmUluaQ,Music,59975668,32,196000
UCW9DlnZWBQojUm0MDviLDLw,Maria Cecília e Rodolfo,https://www.youtube.com/channel/UCW9DlnZWBQojUm0MDviLDLw,Pop music,184196533,358,552000
UCEPRQVF6hxGGM9gi1ELaWHg,TV Globo,https://www.youtube.com/channel/UCEPRQVF6hxGGM9gi1ELaWHg,Film,4190808740,32034,7350000
UCy7lzeDiq-UDKN4fUSCPEyw,The Masked Singer Brasil,https://www.youtube.com/channel/UCy7lzeDiq-UDKN4fUSCPEyw,Performing arts,36962448,1458,104000
UCmo_i7RPc-3dTyJrSCxzt9g,Dentista Musical,https://www.youtube.com/channel/UCmo_i7RPc-3dTyJrSCxzt9g,Lifestyle (sociology),5110556208,2914,6350000
UCvOc-PLAnbQgMTH8J7l-j6A,Rê Andrade,https://www.youtube.com/channel/UCvOc-PLAnbQgMTH8J7l-j6A,Lifestyle (sociology),1496191316,2784,5650000
UC4WvVh0AwJ6K9w1JLepce7A,Matheus e Kauan,https://www.youtube.com/channel/UC4WvVh0AwJ6K9w1JLepce7A,Music of Latin America,10133446581,789,11300000
UCdTX5ycRKPvTUiGu1519u4g,Bruno & Marrone,https://www.youtube.com/channel/UCdTX5ycRKPvTUiGu1519u4g,Pop music,6212434372,473,7240000
UC2AjjZ0k-Rba8fiuwpz1R2Q,JUANRIBE PAGLIARIN,https://www.youtube.com/channel/UC2AjjZ0k-Rba8fiuwpz1R2Q,Lifestyle (sociology),78988864,1904,835000
UCByed56loleOPhcbb5hmFOA,canal moivacional evangelico,https://www.youtube.com/channel/UCByed56loleOPhcbb5hmFOA,Religion,15752163,984,114000
UC7MUmXqD_kEChxYFME0bdtg,REDEVIDA,https://www.youtube.com/channel/UC7MUmXqD_kEChxYFME0bdtg,Lifestyle (sociology),162771970,59026,1820000
UCCD5yY6oDcu-PvLnP4FIJ8A,Vida Melhor,https://www.youtube.com/channel/UCCD5yY6oDcu-PvLnP4FIJ8A,Entertainment,306070867,17476,1970000
UC11JFCoslUUMTuAsUPH8RdQ,Multishow,https://www.youtube.com/channel/UC11JFCoslUUMTuAsUPH8RdQ,Film,4681480970,12330,8580000
UCIzAIM-zatIDHErC0Z23hbQ,Música Multishow,https://www.youtube.com/channel/UCIzAIM-zatIDHErC0Z23hbQ,Pop music,1477431638,9078,4420000
UCI2MZlf_9bVyYjZo5HCzm7A,O Sargento Castro,https://www.youtube.com/channel/UCI2MZlf_9bVyYjZo5HCzm7A,,0,0,5150
UCudIFFuK0taWP5xClJYev8Q,Noite de Sirenes,https://www.youtube.com/channel/UCudIFFuK0taWP5xClJYev8Q,Society,2058670,46,2910
UCLJ3grahec536YBny4LQ5uQ,𝐏𝐨𝐤𝐞 𝐒𝐩𝐲,https://www.youtube.com/channel/UCLJ3grahec536YBny4LQ5uQ,Video game culture,7272147,2163,8570
UCeiP7wkPDz4m9mw4OY7YjhQ,𝑷𝒐𝒌𝒆 𝑩𝒆𝒂𝒕𝒃𝒐𝒙,https://www.youtube.com/channel/UCeiP7wkPDz4m9mw4OY7YjhQ,Electronic music,135668,375,379
UC5cjT2zbFg9Ld-wB3iBAcig,Gman!Editz!,https://www.youtube.com/channel/UC5cjT2zbFg9Ld-wB3iBAcig,Entertainment,3893016,609,22000
UCKP3PMVMfZjaSxOPfuw9sig,Jomark,https://www.youtube.com/channel/UCKP3PMVMfZjaSxOPfuw9sig,Role-playing video game,197814423,810,310000
UCEV5aivM6_AvV8x7oMjzEjQ,phil23,https://www.youtube.com/channel/UCEV5aivM6_AvV8x7oMjzEjQ,Music,17484334,3,3870
UCKAaY2d_EQJcWWmwFVvhMxw,David elsewhere,https://www.youtube.com/channel/UCKAaY2d_EQJcWWmwFVvhMxw,Lifestyle (sociology),569592,44,11500
UCQ1NXps0onlktNoDqipVIWA,Joshtol,https://www.youtube.com/channel/UCQ1NXps0onlktNoDqipVIWA,Video game culture,9494012,695,19400
UCEQwE-wTawpGLOlJkMvU9cQ,RandomEditz35,https://www.youtube.com/channel/UCEQwE-wTawpGLOlJkMvU9cQ,Film,482788,524,1900
UCyz8oUmD4A4aKqpMfjynhIw,AWEYERDAYS,https://www.youtube.com/channel/UCyz8oUmD4A4aKqpMfjynhIw,Sport,368317,113,1220
UCDXvOFXV4l7HtZkP7ibBZaQ,Friendly Bosnian Mapper,https://www.youtube.com/channel/UCDXvOFXV4l7HtZkP7ibBZaQ,Knowledge,3140862,106,5920
UCkV1YLql2SpsNQob3NtOO7A,Zar Geo,https://www.youtube.com/channel/UCkV1YLql2SpsNQob3NtOO7A,Entertainment,4858625,613,6760
UCEickjZj99-JJIU8_IJ7J-Q,Vlog No Copyright Music,https://www.youtube.com/channel/UCEickjZj99-JJIU8_IJ7J-Q,Music,339168093,1530,2490000
UCGXcXG8GCL0Y9muJWJm9pzw,rafalsonyTV,https://www.youtube.com/channel/UCGXcXG8GCL0Y9muJWJm9pzw,Action-adventure game,1395020,1458,2160
UCuC7Ry0wKiQiwuhOyQcYCZw,BetekTeam,https://www.youtube.com/channel/UCuC7Ry0wKiQiwuhOyQcYCZw,Lifestyle (sociology),136587,20,511
UCYHBdrAe8cdCHHeowi5iUZQ,NiniiMei LIVE,https://www.youtube.com/channel/UCYHBdrAe8cdCHHeowi5iUZQ,Role-playing video game,13694,70,240
UCpCcnmf8LYnwrKKZXOKnrEg,NiniiMei,https://www.youtube.com/channel/UCpCcnmf8LYnwrKKZXOKnrEg,Simulation video game,132203,199,2130
UCFKDcjx5ekaoMog_9zw82fA,ТНТ Смотри еще!,https://www.youtube.com/channel/UCFKDcjx5ekaoMog_9zw82fA,Entertainment,490053494,124,1540000
UCmVoIfd7II6lVCTovtncaNQ,ТНТ,https://www.youtube.com/channel/UCmVoIfd7II6lVCTovtncaNQ,Entertainment,3242634281,1910,2400000
UCHhQcZSONr_oP_oDO9lUD-A,YouTube - мастер,https://www.youtube.com/channel/UCHhQcZSONr_oP_oDO9lUD-A,Knowledge,612391,153,4120
UCklMI0drexg8fgYqWIF4TjA,Как заработать на сайте,https://www.youtube.com/channel/UCklMI0drexg8fgYqWIF4TjA,Lifestyle (sociology),1173239,248,5670
UCVj6f69lAdaF4aM_ke3FI3g,V.ictoriii,https://www.youtube.com/channel/UCVj6f69lAdaF4aM_ke3FI3g,Lifestyle (sociology),38609594,657,50600
UCc2_YFxL02cbiBLRkg1XinQ,Настюха Бьютюха,https://www.youtube.com/channel/UCc2_YFxL02cbiBLRkg1XinQ,Lifestyle (sociology),50654691,513,67100
UCKzffzoHBE1bmYs8tAuXTrw,Виталий Голованов — «Хочу Миллион Просмотров»,https://www.youtube.com/channel/UCKzffzoHBE1bmYs8tAuXTrw,Knowledge,9848985,86,171000
UCeUqHU-SGK-DDoBb2v0aACg,ХАЙП — от слова АЙ,https://www.youtube.com/channel/UCeUqHU-SGK-DDoBb2v0aACg,Technology,57553,18,764
UC1QTdYauIX6amnimFQWBzwA,Drama Queens,https://www.youtube.com/channel/UC1QTdYauIX6amnimFQWBzwA,Television program,58291192,516,222000
UCdubelOloxR3wzwJG9x8YqQ,TV Rain,https://www.youtube.com/channel/UCdubelOloxR3wzwJG9x8YqQ,Politics,5905996560,30999,4920000
UC8DBqUhc3eamMSFxnvLeiUQ,Rashkin Report,https://www.youtube.com/channel/UC8DBqUhc3eamMSFxnvLeiUQ,Society,67877960,6978,194000
UCEC4D0dTTJr_EEnEJz15hnQ,24 Канал,https://www.youtube.com/channel/UCEC4D0dTTJr_EEnEJz15hnQ,Society,17011477833,337595,8960000
UCoOt4BpmiLlkEih3gX7_WQg,Узлова Talks,https://www.youtube.com/channel/UCoOt4BpmiLlkEih3gX7_WQg,Politics,29290135,1428,128000
UCBx231jNeUk4cUXc4lBdYpQ,Медведь Мансур - Mansur the Bear,https://www.youtube.com/channel/UCBx231jNeUk4cUXc4lBdYpQ,Entertainment,115542873,1138,290000
UCF0XsHr6Qz7OpliF_EdO63A,Друзья медведя Мансура,https://www.youtube.com/channel/UCF0XsHr6Qz7OpliF_EdO63A,Lifestyle (sociology),1624683,141,6660
UC9FCkwbKLCLwjvoGRLg9mzQ,Majid Almohandis l ماجد المهندس,https://www.youtube.com/channel/UC9FCkwbKLCLwjvoGRLg9mzQ,Music,1276850594,595,1740000
UCNhqvQMXIgRfjAGmxQqdNRw,Rotana,https://www.youtube.com/channel/UCNhqvQMXIgRfjAGmxQqdNRw,Pop music,31329297435,9984,27200000
UCkToh0AM-mn01WOT2TFR6JQ,Assala Nasri,https://www.youtube.com/channel/UCkToh0AM-mn01WOT2TFR6JQ,Music of Asia,4915932496,788,8310000
UC4IEuHe9jBNKRMaA4Bon9nQ,Ghayaz Alagha - غياظ الأغا,https://www.youtube.com/channel/UC4IEuHe9jBNKRMaA4Bon9nQ,Music,2133950,15,18800
UCG4vvCdYI3-fsRIhAwv6BQA,The Red Amber,https://www.youtube.com/channel/UCG4vvCdYI3-fsRIhAwv6BQA,Lifestyle (sociology),299767,22,1700
UC15kXCeJeiMvIKAO8XqyYgw,Fawasel - فواصل,https://www.youtube.com/channel/UC15kXCeJeiMvIKAO8XqyYgw,Knowledge,8951,6,39
UCA8O45b5lazQurYzRQDZeNA,Anubis Music,https://www.youtube.com/channel/UCA8O45b5lazQurYzRQDZeNA,Music,13767665,56,16000
UCFDneoP3jEYNtuBR0eye-XQ,قناة وادي هور قناة وادي هور,https://www.youtube.com/channel/UCFDneoP3jEYNtuBR0eye-XQ,Military,275160,126,2430
UCtP65UGIxJEpd18FZT-gWSg,رابطة أبناء الزغاوة بعاصمة شمال فرنسا { ليل} TV,https://www.youtube.com/channel/UCtP65UGIxJEpd18FZT-gWSg,Music of Asia,1656670,108,6240
UCBS4UaoUfi3xQ8nJlzuKXpw,alkazal alasmar wd hasan,https://www.youtube.com/channel/UCBS4UaoUfi3xQ8nJlzuKXpw,Music,72667476,3251,269000
UCFwwX-up6JnaD5_Z--s03CQ,عبدالله الكاهلي ودالعز,https://www.youtube.com/channel/UCFwwX-up6JnaD5_Z--s03CQ,Music,9179867,1879,41300
UCP7YRIYJ4aUpyu8771vhjxw,قناة ابوعبيده فيصل الكاهلي,https://www.youtube.com/channel/UCP7YRIYJ4aUpyu8771vhjxw,Music,13297860,425,63300
UC_LjiLumE3lE8n3V52S4oNw,Dameat Farah Artistic And Media Production,https://www.youtube.com/channel/UC_LjiLumE3lE8n3V52S4oNw,Music,24208689,692,119000
UCCa5PYs0T9_W-Qxx-0TOlKg,~𝘹𝘵𝘩𝘦𝘵𝘪𝘤𝘴._.𝘭𝘪𝘻𝘢,https://www.youtube.com/channel/UCCa5PYs0T9_W-Qxx-0TOlKg,Music of Asia,129449,49,222
UCHneDUCVe8SJ3uXAAxaFRgA,~𝐱𝐭𝐡𝐞𝐭𝐢𝐜_𝐒𝐞𝐥𝐞𝐧𝐜𝐞🥂,https://www.youtube.com/channel/UCHneDUCVe8SJ3uXAAxaFRgA,Pop music,295351,77,348
UC_PVUCRc-vpj-WQBOm38q3A,Kauczuk,https://www.youtube.com/channel/UC_PVUCRc-vpj-WQBOm38q3A,Hobby,2975007187,271,5170000
UCjpSpnp5bodk3PJMgEOeV0w,Lander Art,https://www.youtube.com/channel/UCjpSpnp5bodk3PJMgEOeV0w,Hobby,2652343934,196,3360000
UCtL5uJ_OIDUnooCPC3gFnFw,Kuroneinte Ch.,https://www.youtube.com/channel/UCtL5uJ_OIDUnooCPC3gFnFw,Action-adventure game,14976,311,430
UCtvf9CPuttrS142tsDYvEqQ,Eda Nasu,https://www.youtube.com/channel/UCtvf9CPuttrS142tsDYvEqQ,Action game,146172,221,2160
UCvcrvrpBp6MKNhJf6q16WGA,Silika Mahya Ch.,https://www.youtube.com/channel/UCvcrvrpBp6MKNhJf6q16WGA,Role-playing video game,133386,634,3360
UCFcoU14QQEl5PR7H1r_AaLw,Aria Altair,https://www.youtube.com/channel/UCFcoU14QQEl5PR7H1r_AaLw,Role-playing video game,311341,164,1570
UCSHxW8yZ6e2eNRGVGIZxohQ,Aria Altair CLIPS,https://www.youtube.com/channel/UCSHxW8yZ6e2eNRGVGIZxohQ,Role-playing video game,132067,56,258
UCiwGFzLY8_HP8VeMyYZskOg,Didu to Earth,https://www.youtube.com/channel/UCiwGFzLY8_HP8VeMyYZskOg,Role-playing video game,168207,213,860
UC-Wr2-YzN5yptco_QXav2og,RJB GAMING,https://www.youtube.com/channel/UC-Wr2-YzN5yptco_QXav2og,Video game culture,48857267,344,50300
UCBHjy-HoBMdATpUMTQt1wpA,Roachie,https://www.youtube.com/channel/UCBHjy-HoBMdATpUMTQt1wpA,Entertainment,0,0,353000
UCb77j37rubV-cF-Q5AdZwag,Blendertainment Animations,https://www.youtube.com/channel/UCb77j37rubV-cF-Q5AdZwag,Video game culture,14008308,148,47900
UCcUlIWOT3wEtgLJ0u9txP9w,Getaway,https://www.youtube.com/channel/UCcUlIWOT3wEtgLJ0u9txP9w,Lifestyle (sociology),3889,3,84000
UCqiZSGgeTTevIgHMERck7-Q,Castle Dog8,https://www.youtube.com/channel/UCqiZSGgeTTevIgHMERck7-Q,Film,2303359,673,11200
UCwRDUGIZ6f-kh_0_EzjnFgg,MysticalLegendTM YT,https://www.youtube.com/channel/UCwRDUGIZ6f-kh_0_EzjnFgg,Film,260303,77,1650
UCNfWKKKpMrEcFf4q5xsp8BA,Nyx,https://www.youtube.com/channel/UCNfWKKKpMrEcFf4q5xsp8BA,Action game,22163,79,114
UC_nib780bt_8Yr9ky518paQ,Hackorutv,https://www.youtube.com/channel/UC_nib780bt_8Yr9ky518paQ,Action-adventure game,85010,26,1130
UCx6-QwsBu7-p2khs-4jEs1A,CosmosZR,https://www.youtube.com/channel/UCx6-QwsBu7-p2khs-4jEs1A,Action-adventure game,20815403,248,149000
UCyvHPV3h__QRHP9R83jDpkw,Hackoru,https://www.youtube.com/channel/UCyvHPV3h__QRHP9R83jDpkw,Role-playing video game,18171274,343,127000
UC4q6PdaNRJ9MUkLGsZiA0lg,Kennedy_Meow,https://www.youtube.com/channel/UC4q6PdaNRJ9MUkLGsZiA0lg,Action-adventure game,61401,90,359
UCmmtuG__feWMZHqZ_09ic7Q,Kawaneri Glassie Ch.,https://www.youtube.com/channel/UCmmtuG__feWMZHqZ_09ic7Q,Action-adventure game,214168,869,1110
UCQLbBGwy7SH8kSJWd6WY7gA,Asteria RPGs,https://www.youtube.com/channel/UCQLbBGwy7SH8kSJWd6WY7gA,Action game,23086379,399,26900
UCujsy_SgLSXAyroQaEbMhVg,Subarashii,https://www.youtube.com/channel/UCujsy_SgLSXAyroQaEbMhVg,Action game,26544,49,687
UCCM86OfEq32RoGhxrqb8j0g,UJALA ENTERTAINMENT,https://www.youtube.com/channel/UCCM86OfEq32RoGhxrqb8j0g,Lifestyle (sociology),513007616,4058,1940000
UCE0fOC8_7jt-tKHxvZ4zQig,Shilpi Raj Hits,https://www.youtube.com/channel/UCE0fOC8_7jt-tKHxvZ4zQig,Music,422636971,92,1140000
UCIsZbNEVc5zCy3afQAVAmdw,Vijay Chauhan Official,https://www.youtube.com/channel/UCIsZbNEVc5zCy3afQAVAmdw,Music of Asia,245874197,217,1050000
UCsuZ5akLQbr4vUi7uSy9rrA,Alfa Beat Bhojpuri,https://www.youtube.com/channel/UCsuZ5akLQbr4vUi7uSy9rrA,Music of Asia,4527014,48,19100
UCJfeUWkrU4JwIJfP-usd-_w,Khesari Music World,https://www.youtube.com/channel/UCJfeUWkrU4JwIJfP-usd-_w,Music of Asia,4787980966,729,11700000
UCpN-WGQgGsOrXm7nHXDdTDA,T-Series Hamaar Bhojpuri,https://www.youtube.com/channel/UCpN-WGQgGsOrXm7nHXDdTDA,Music,14146974728,11788,24100000
UCcv5ju_92qOku3C3177DjdQ,The AI Songstress,https://www.youtube.com/channel/UCcv5ju_92qOku3C3177DjdQ,Soul music,616619,67,1310
UCpex7Ha6LQ8tq5HTXqiA0zg,Desserts Haven,https://www.youtube.com/channel/UCpex7Ha6LQ8tq5HTXqiA0zg,Lifestyle (sociology),83111,80,117
UCqCW6WUqLL9sos2ayvhWiKQ,Sofiya Nzau,https://www.youtube.com/channel/UCqCW6WUqLL9sos2ayvhWiKQ,Music,612841,2,7250
UC2p_NHNHVQXHBHwWz0Ft0PA,JONY,https://www.youtube.com/channel/UC2p_NHNHVQXHBHwWz0Ft0PA,Music,986292407,165,1090000
UCq85vkzB-cMq5tTKTBRyBHg,EminOfficial,https://www.youtube.com/channel/UCq85vkzB-cMq5tTKTBRyBHg,Lifestyle (sociology),1564274124,1984,2110000
UCwIKyl0V5Cb5WRTazrhg-2A,Harmonize,https://www.youtube.com/channel/UCwIKyl0V5Cb5WRTazrhg-2A,Reggae,1523501120,1018,5810000
UCjuQQuVga9pT-jWOmkxYqTw,Rangin Music Bhakti,https://www.youtube.com/channel/UCjuQQuVga9pT-jWOmkxYqTw,Music of Asia,39399346,594,143000
UCx8QSRrcbTSFtuF-ZPgI9Ew,Bolbam  Bhakti,https://www.youtube.com/channel/UCx8QSRrcbTSFtuF-ZPgI9Ew,Religion,362839,868,3390
UC98_RNFvwRAWTNdJBqA6V-g,DRAGONRAGERAID,https://www.youtube.com/channel/UC98_RNFvwRAWTNdJBqA6V-g,Action-adventure game,7059,277,89
UCa_UMppcMsHIzb5LDx1u9zQ,TheFatRat,https://www.youtube.com/channel/UCa_UMppcMsHIzb5LDx1u9zQ,Pop music,2188926384,146,6760000
UC22nIfOTM7KLIQuFGMKzQbg,Wave Music,https://www.youtube.com/channel/UC22nIfOTM7KLIQuFGMKzQbg,Music,49019952193,21285,70300000
UCUZhr-L61C1IcWzP8-ffH-w,Wave Music Dhamaka,https://www.youtube.com/channel/UCUZhr-L61C1IcWzP8-ffH-w,Music,2161280049,5623,4680000
UCYLlkv4hivYJlOk6Lo-RHNQ,Wave Music Bhojpuri,https://www.youtube.com/channel/UCYLlkv4hivYJlOk6Lo-RHNQ,Music,16023827556,25431,27100000
UCOb49mOu4z3FTYRkIrFtYMQ,TAMAchan,https://www.youtube.com/channel/UCOb49mOu4z3FTYRkIrFtYMQ,Role-playing video game,968661037,1519,1060000
UCSSKXEFwXiEcUjZKYGSvyPg,PutiPuti＜P,https://www.youtube.com/channel/UCSSKXEFwXiEcUjZKYGSvyPg,Role-playing video game,1368688466,2729,1040000
UCe_h1ez2EFYYpCi011nxt1w,いんく,https://www.youtube.com/channel/UCe_h1ez2EFYYpCi011nxt1w,Action-adventure game,238257185,320,349000
UCh7bThzNArch6TgoHB1HVhA,カラフルピーチ,https://www.youtube.com/channel/UCh7bThzNArch6TgoHB1HVhA,Role-playing video game,2858858314,1104,2410000
UC5l8bnxxl26Q5PDG_jawcuw,おんりー / ドズル社,https://www.youtube.com/channel/UC5l8bnxxl26Q5PDG_jawcuw,Action game,3301135708,2462,1670000
UCIEgmfyQSPwrjXt1QpmNv0w,おらふくん / ドズル社,https://www.youtube.com/channel/UCIEgmfyQSPwrjXt1QpmNv0w,Video game culture,1038965055,2193,956000
UCJk7u2v3Ib7M0e-k8TWPx5Q,おおはらMEN / ドズル社,https://www.youtube.com/channel/UCJk7u2v3Ib7M0e-k8TWPx5Q,Action-adventure game,412103806,2009,678000
UCaUyiKbp35G7QcAH4GeVauA,Ramerry Francois,https://www.youtube.com/channel/UCaUyiKbp35G7QcAH4GeVauA,Video game culture,1143180212,1885,589000
UCcHiyP5BmBzbIW61W_tio7Q,ドズル / ドズル社,https://www.youtube.com/channel/UCcHiyP5BmBzbIW61W_tio7Q,Role-playing video game,191140900,2222,418000
UCj4PjeVMnNTHIR5EeoNKPAw,ドズル社,https://www.youtube.com/channel/UCj4PjeVMnNTHIR5EeoNKPAw,Action-adventure game,6357480972,10615,2770000
UC-L6oKM0dDcwdWlJv6ZjCDw,Peke-Peke!Peket's!,https://www.youtube.com/channel/UC-L6oKM0dDcwdWlJv6ZjCDw,Film,707752210,1160,541000
UC4gtGRAiS5msZfhEhdZO6hw,マナル隊MANARUTAI,https://www.youtube.com/channel/UC4gtGRAiS5msZfhEhdZO6hw,Entertainment,3396941588,2093,1720000
UC8DEmCFZcUEAb8gc0Hng79w,エスポワール休憩所,https://www.youtube.com/channel/UC8DEmCFZcUEAb8gc0Hng79w,Lifestyle (sociology),58477307,756,220000
UCRxPrFmRHsXGWfAyE6oqrPQ,コムドット,https://www.youtube.com/channel/UCRxPrFmRHsXGWfAyE6oqrPQ,Lifestyle (sociology),5367154049,3243,4250000
UCf2cN9o0ndPwqA3wZLFj_NQ,ESPOIR TRIBE-エスポワール•トライブ-,https://www.youtube.com/channel/UCf2cN9o0ndPwqA3wZLFj_NQ,Lifestyle (sociology),1853115716,3042,1520000
UCyFN8ul17Ov5oDr_lsjZODg,ふうはや,https://www.youtube.com/channel/UCyFN8ul17Ov5oDr_lsjZODg,Action game,1699466396,2354,1200000
UCpGS0xokGV8gj6Tt11wG14w,遠坂めぐ,https://www.youtube.com/channel/UCpGS0xokGV8gj6Tt11wG14w,Music,977121940,1810,561000
UCsRRzwiGpo5U580FpH_ZEaw,SAGIRIX,https://www.youtube.com/channel/UCsRRzwiGpo5U580FpH_ZEaw,Entertainment,1571562120,947,631000
UCkzIJWZ0Viusty479iLiC1w,ハンドレッドノート / HUNDRED NOTE【公式】,https://www.youtube.com/channel/UCkzIJWZ0Viusty479iLiC1w,Film,829119680,1407,410000
UCGu7Y1jg7aNMXVQUibJuXFA,FutsuoFutsuko,https://www.youtube.com/channel/UCGu7Y1jg7aNMXVQUibJuXFA,Entertainment,55958432,38,71800
UCP-tHjBlV6nx-G--uvMtoqQ,マイ部アニメ,https://www.youtube.com/channel/UCP-tHjBlV6nx-G--uvMtoqQ,Film,1304480571,277,831000
UC9UAxVR4Tym2PIICVfLTZUw,混血のカレコレ,https://www.youtube.com/channel/UC9UAxVR4Tym2PIICVfLTZUw,Film,7748799273,3335,3010000
UCSxwPTG3p7ygTCiI59lfkRA,ドラゴン娘になりたくないっ!,https://www.youtube.com/channel/UCSxwPTG3p7ygTCiI59lfkRA,Entertainment,863386448,736,496000
UCCzUftO8KOVkV4wQG1vkUvg,Marine Ch. 宝鐘マリン,https://www.youtube.com/channel/UCCzUftO8KOVkV4wQG1vkUvg,Music,2313331862,1672,4370000
UCXWnW9POrqPuDav-K_rWh0g,ブラックチャンネル,https://www.youtube.com/channel/UCXWnW9POrqPuDav-K_rWh0g,Film,1992642165,2072,1270000
UC7fNaSMYW29jHQmYZgZ5rkA,ぼんじゅうる / ドズル社,https://www.youtube.com/channel/UC7fNaSMYW29jHQmYZgZ5rkA,Action game,147402282,2184,402000
UCIU_1WDzifvGu16qzFcKAEA,ぷらぷらぶ,https://www.youtube.com/channel/UCIU_1WDzifvGu16qzFcKAEA,Film,1158535483,3666,1050000
UCbbu1xpujjiSQtapBMTr5XQ,たこちゃんねる,https://www.youtube.com/channel/UCbbu1xpujjiSQtapBMTr5XQ,Entertainment,1046660942,2082,1800000
UC438NzuH3byhVc9KSXKc8ZA,私立パラの丸高校,https://www.youtube.com/channel/UC438NzuH3byhVc9KSXKc8ZA,Film,2009619541,1714,1240000
UC3TCIVs1OBZt2KyG8o0CM6Q,Fischer's-ゲームズ-,https://www.youtube.com/channel/UC3TCIVs1OBZt2KyG8o0CM6Q,Role-playing video game,101356426,573,427000
UCD24LJ4_be_hTuNuyz3vn0w,ンダホんち【公式】,https://www.youtube.com/channel/UCD24LJ4_be_hTuNuyz3vn0w,Lifestyle (sociology),516219727,335,712000
UCQ_MqAw18jFTlBB-f8BP7dw,QuizKnock,https://www.youtube.com/channel/UCQ_MqAw18jFTlBB-f8BP7dw,Entertainment,4322791306,2346,2660000
UCeiQATnaLCYer1WVydXFTVg,ロードシルク,https://www.youtube.com/channel/UCeiQATnaLCYer1WVydXFTVg,Hobby,691810839,1135,1490000
UCibEhpu5HP45-w7Bq1ZIulw,Fischer's,https://www.youtube.com/channel/UCibEhpu5HP45-w7Bq1ZIulw,Entertainment,21931741456,4275,9070000
UCs4KWxdP-lRc-dgLXE5i8Wg,Fischer's-セカンダリ-,https://www.youtube.com/channel/UCs4KWxdP-lRc-dgLXE5i8Wg,Lifestyle (sociology),2235163801,2307,2840000
UCSxCyYHtPzn-23kNT-RgWqw,meiyo,https://www.youtube.com/channel/UCSxCyYHtPzn-23kNT-RgWqw,Music of Asia,146108840,234,284000
